MATH_G7_U02	正負の数の加法と減法	0	50	
MATH_G7_U03	正負の数の乗法と除法	0	50	
MATH_G7_U04	文字式	0	30	
MATH_G7_U05	文字式の計算	0	50	
MATH_G7_U06	一次方程式	0	48	
MATH_G7_U07	一次方程式の利用	0	50	
MATH_G7_U08	比例と反比例	0	30	
MATH_G7_U09	平面図形	28	48	polygon,angle
MATH_G7_U10	空間図形	10	30	cube,circle,prism,cylinder
MATH_G7_U11	資料の整理と活用	0	50	
MATH_G8_U01	式の計算	0	40	
MATH_G8_U02	連立方程式	0	50	
MATH_G8_U03	連立方程式の利用	0	40	
MATH_G8_U04	一次関数	0	50	
MATH_G8_U05	図形の性質	28	48	angle
MATH_G8_U06	図形の合同	10	30	polygon
MATH_G8_U07	三角形と四角形	18	38	polygon
MATH_G8_U08	確率	0	39	
MATH_G8_U09	データの分析	0	50	
MATH_G9_U01	式の展開と因数分解	0	47	
MATH_G9_U02	平方根	0	36	
MATH_G9_U03	二次方程式	0	48	
MATH_G9_U04	二次方程式の利用	0	36	
MATH_G9_U05	関数 y=ax^2	15	35	parabola
MATH_G9_U06	相似な図形	30	50	polygon
MATH_G9_U07	三平方の定理	20	40	angle
MATH_G9_U08	円の性質	24	44	circle
MATH_G9_U09	標本調査	0	36	
SCIENCE_3_U01	しぜんのかんさつ	0	50	
SCIENCE_3_U02	こん虫のせい長	0	50	
SCIENCE_3_U03	しょくぶつのせい長	0	50	
SCIENCE_3_U04	太陽と地面	0	50	
SCIENCE_3_U05	光	0	50	
SCIENCE_3_U06	音	0	50	
SCIENCE_3_U07	風とゴムのはたらき	0	50	
SCIENCE_3_U08	電気の通り道	0	50	
SCIENCE_3_U09	ものの重さ	0	50	
SCIENCE_3_U10	じしゃく	0	50	
SCIENCE_4_U01	天気と気温	0	50	
SCIENCE_4_U02	季節と生き物	0	50	
SCIENCE_4_U03	星と空	0	50	
SCIENCE_4_U04	月の動き	0	50	
SCIENCE_4_U05	電気のはたらき	0	50	
SCIENCE_4_U06	空気と水	0	50	
SCIENCE_4_U07	とじこめた空気	0	50	
SCIENCE_4_U08	水のすがた	0	50	
SCIENCE_4_U09	もののあたたまり方	0	50	
SCIENCE_5_U01	天気の変化	0	50	
SCIENCE_5_U02	台風と天気	0	50	
SCIENCE_5_U03	植物の発芽と成長	0	50	
SCIENCE_5_U04	花から実へ	0	50	
SCIENCE_5_U05	メダカのたんじょう	0	50	
SCIENCE_5_U06	人のたんじょう	0	50	
SCIENCE_5_U07	流れる水のはたらき	0	50	
SCIENCE_5_U08	物のとけ方	0	50	
SCIENCE_5_U09	電磁石	0	50	
SCIENCE_6_U01	物の燃え方	0	50	
SCIENCE_6_U02	植物のつくりとはたらき	0	50	
SCIENCE_6_U03	人の体のつくりとはたらき	0	50	
SCIENCE_6_U04	月と太陽	0	48	
SCIENCE_6_U05	てこ	0	50	
SCIENCE_6_U06	水よう液	0	50	
SCIENCE_6_U07	電気の利用	0	50	
